genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Clostridioides_difficile,Clostridium_difficille,1184042,1184551,510,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,765,1184890,1185654,+
Clostridioides_difficile,Clostridium_difficille,1430567,1431034,468,MEG_6052|Metals|Chromium_resistance|Chromium_resistance_protein|RECG,MEG_6052|Metals|Chromium_resistance|Chromium_resistance_protein|RECG,472,1431670,1432141,+
Clostridioides_difficile,Clostridium_difficille,1482656,1483981,1326,MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,909,1483763,1484671,+
Clostridioides_difficile,Clostridium_difficille,1677480,1679313,1834,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,645,1678170,1678814,+
Clostridioides_difficile,Clostridium_difficille,1679574,1680674,1101,MEG_1487|Metals|Cadmium_resistance|Cadmium_resistance_regulator|CADR,MEG_1487|Metals|Cadmium_resistance|Cadmium_resistance_regulator|CADR,444,1679075,1679518,+
Clostridioides_difficile,Clostridium_difficille,1681495,1683633,2139,MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,1680339,1681553,+
Clostridioides_difficile,Clostridium_difficille,1779516,1780253,738,MEG_2839|Drugs|MLS|23S_rRNA_methyltransferases|ERMO,MEG_2839|Drugs|MLS|23S_rRNA_methyltransferases|ERMO,780,1777436,1778215,+
Clostridioides_difficile,Clostridium_difficille,2731316,2732968,1653,MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,MEG_3864|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,366,2729278,2729643,+
Clostridium_perfringens,Clostridium_perfringens.final.genome,968146,969852,1707,MEG_4084|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRE,MEG_4084|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRE,1404,968146,969549,+
Clostridium_perfringens,Clostridium_perfringens.final.genome,3124924,3126633,1710,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,MEG_11328|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,366,3124621,3124986,+
Enterococcus_faecalis,Enterococcus_faecalis,110300,110794,495,MEG_6007|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_6007|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,644,110300,110943,+
Enterococcus_faecalis,Enterococcus_faecalis,318515,319159,645,MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,795,318664,319458,+
Enterococcus_faecalis,Enterococcus_faecalis,686369,688471,2103,MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,1182,686668,687849,+
Enterococcus_faecalis,Enterococcus_faecalis,688488,688844,357,MEG_5990|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5990|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,687866,688510,+
Enterococcus_faecalis,Enterococcus_faecalis,692857,693912,1056,MEG_3657|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACA,MEG_3657|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACA,1179,692523,693701,+
Enterococcus_faecalis,Enterococcus_faecalis,693942,695021,1080,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,318,693731,694048,+
Enterococcus_faecalis,Enterococcus_faecalis,695101,696843,1743,MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,525,694128,694652,+
Enterococcus_faecalis,Enterococcus_faecalis,696879,697244,366,MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3691|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1407,694688,696094,+
Enterococcus_faecalis,Enterococcus_faecalis,697377,697748,372,MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,924,696227,697150,+
Enterococcus_faecalis,Enterococcus_faecalis,698134,699873,1740,MEG_2558|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2558|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,697536,697772,+
Enterococcus_faecalis,Enterococcus_faecalis,699893,700204,312,MEG_147|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_147|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,441,697792,698232,+
Enterococcus_faecalis,Enterococcus_faecalis,982309,983805,1497,MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,951,980337,981287,+
Enterococcus_faecalis,Enterococcus_faecalis,1135205,1135685,481,MEG_6562|Metals|Chromium_resistance|Chromium_resistance_protein|SRPCC,MEG_6562|Metals|Chromium_resistance|Chromium_resistance_protein|SRPCC,1182,1132687,1133868,+
Enterococcus_faecalis,Enterococcus_faecalis,1529260,1531416,2157,MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1377,1527443,1528819,+
Enterococcus_faecalis,Enterococcus_faecalis,1778781,1780508,1728,MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,648,1776184,1776831,+
Enterococcus_faecalis,Enterococcus_faecalis,1781067,1782120,1054,MEG_9591|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_9591|Drugs|betalactams|Class_D_betalactamases|OXA,825,1777390,1778214,+
Enterococcus_faecalis,Enterococcus_faecalis,2454688,2455842,1155,MEG_1125|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1125|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,2450782,2451234,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,895,2199,1305,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,MEG_3276|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,201,895,1095,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,36248,37486,1239,MEG_3658|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACB,MEG_3658|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACB,1935,35144,37078,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,60987,64580,3594,MEG_2069|Metals|Copper_resistance|Copper_resistance_regulator|COPR,MEG_2069|Metals|Copper_resistance|Copper_resistance_regulator|COPR,684,60579,61262,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,64585,65199,615,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,969,61267,62235,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,65615,68316,2702,MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,822,62651,63472,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,170713,171681,969,MEG_11296|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,MEG_11296|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,801,165869,166669,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226281,226524,244,MEG_3084|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC-resistant_protein_UDP_glucose_4_epimerase|GALE,MEG_3084|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC-resistant_protein_UDP_glucose_4_epimerase|GALE,990,221269,222258,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226821,227044,224,MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,645,222555,223199,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,230136,231778,1643,MEG_609|Drugs|betalactams|Class_C_betalactamases|ADC,MEG_609|Drugs|betalactams|Class_C_betalactamases|ADC,1167,226291,227457,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,257792,258982,1191,MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,438,253471,253908,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350235,350573,339,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,399,345161,345559,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350792,351616,825,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,MEG_6649|Drugs|Tetracenomycin|Tetracenomycin_MFS_efflux_pump|TCMA,1617,345778,347394,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,351737,352009,273,MEG_7847|Metals|Zinc_resistance|Zinc_resistance_protein|ZIAA,MEG_7847|Metals|Zinc_resistance|Zinc_resistance_protein|ZIAA,2166,347515,349680,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,371421,373543,2123,MEG_11281|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_11281|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,447,369092,369538,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,374956,382403,7448,MEG_11302|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_11302|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,504,370951,371454,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,394801,396653,1853,MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,1260,383852,385111,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,433777,434943,1167,MEG_4120|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRAN,MEG_4120|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRAN,1299,422235,423533,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,476193,477598,1406,MEG_2663|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,MEG_2663|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,489,464783,465271,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,515894,516544,651,MEG_3294|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|IDER,MEG_3294|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|IDER,693,503567,504259,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,533414,533641,228,MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,675,521129,521803,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,597759,598505,747,MEG_1713|Metals|Chromium_resistance|Chromium_resistance_protein|CHRC,MEG_1713|Metals|Chromium_resistance|Chromium_resistance_protein|CHRC,594,585921,586514,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,612826,614363,1538,MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB,MEG_3595|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRB,1434,600835,602268,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,614442,615374,933,MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,495,602347,602841,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,650772,651338,567,MEG_8857|Drugs|betalactams|Class_A_betalactamases|CTX,MEG_8857|Drugs|betalactams|Class_A_betalactamases|CTX,876,638239,639114,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,813494,814867,1374,MEG_3277|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,MEG_3277|Metals|Copper_resistance|Copper_resistance_protein|HPCOPP,201,801270,801470,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,822438,823019,582,MEG_1710|Metals|Chromium_resistance|Chromium_resistance_protein|CHRB1,MEG_1710|Metals|Chromium_resistance|Chromium_resistance_protein|CHRB1,975,809041,810015,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,884896,885577,682,MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG,MEG_3871|Metals|Mercury_resistance|Mercury_resistance_protein|MERG,654,871892,872545,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,886713,887048,336,MEG_4027|Drugs|MLS|Macrolide_phosphotransferases|MPH,MEG_4027|Drugs|MLS|Macrolide_phosphotransferases|MPH,891,873681,874571,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,941277,941669,393,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,3459,928800,932258,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,945817,946206,390,MEG_7400|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,MEG_7400|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,1047,936406,937452,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,946220,946654,435,MEG_2669|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,MEG_2669|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,489,937466,937954,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,987113,989392,2280,MEG_8808|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_8808|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1617,978413,980029,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,989912,990673,762,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,237,980549,980785,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1001554,1002954,1401,MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,648,991666,992313,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1003110,1004645,1536,MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,1920,992469,994388,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1070324,1071906,1583,MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,3123,1060067,1063189,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1114770,1115538,769,MEG_8884|Drugs|betalactams|Class_A_betalactamases|TEM,MEG_8884|Drugs|betalactams|Class_A_betalactamases|TEM,861,1106053,1106913,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1117560,1120237,2678,MEG_2817|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,MEG_2817|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,735,1108935,1109669,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1203233,1204021,789,MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,816,1192665,1193480,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1288994,1289407,414,MEG_716|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,MEG_716|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOS,1467,1278453,1279919,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1310067,1311167,1101,MEG_1716|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRI,MEG_1716|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRI,495,1300579,1301073,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1322847,1323125,279,MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,531,1312753,1313283,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1347199,1348740,1542,MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,1089,1337357,1338445,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1348880,1349416,537,MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,1338585,1339400,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1365270,1365536,267,MEG_3678|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3678|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,1355254,1356876,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1381839,1382678,840,MEG_1160|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1160|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,396,1373179,1373574,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425125,1425382,258,MEG_7531|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG,MEG_7531|Drugs|Glycopeptides|VanG-type_resistance_protein|VANTG,2136,1416021,1418156,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425623,1426255,633,MEG_11371|Drugs|MLS|Macrolide_esterases|BRB,MEG_11371|Drugs|MLS|Macrolide_esterases|BRB,852,1418397,1419248,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1469128,1470336,1209,MEG_1556|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,MEG_1556|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,660,1462121,1462780,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1478965,1480191,1227,MEG_7271|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIA,MEG_7271|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIA,1152,1471409,1472560,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1543874,1544341,468,MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,456,1536243,1536698,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1550914,1551495,582,MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1404,1543271,1544674,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1661150,1662227,1078,MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,3111,1654329,1657439,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1712870,1714618,1749,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,1708082,1709704,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1799343,1800065,723,MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,270,1794429,1794698,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1806344,1807576,1233,MEG_8065|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_8065|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,501,1800977,1801477,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1817397,1818629,1233,MEG_3898|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,MEG_3898|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,351,1811298,1811648,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1849527,1849994,468,MEG_5067|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_5067|Drugs|betalactams|Class_D_betalactamases|OXA,825,1842546,1843370,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1905565,1906623,1059,MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,756,1898941,1899696,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1906625,1908088,1464,MEG_1129|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,MEG_1129|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,453,1899698,1900150,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1908533,1909321,789,MEG_4310|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,MEG_4310|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,1968,1900595,1902562,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1918354,1919295,942,MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,MEG_7682|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1569,1911595,1913163,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1981447,1982124,678,MEG_551|Drugs|betalactams|Class_C_betalactamases|ADC,MEG_551|Drugs|betalactams|Class_C_betalactamases|ADC,1155,1975315,1976469,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1986316,1986459,144,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,2655,1980661,1983315,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,2011449,2012271,823,MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,3081,2008305,2011385,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,2012296,2013834,1539,MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,3018,2011410,2014427,+
