genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Enterococcus_faecalis,Enterococcus_faecalis,318515,319159,645,MEG_7255|Drugs|Glycopeptides|Bleomycin_resistance_protein|TLMB,MEG_7255|Drugs|Glycopeptides|Bleomycin_resistance_protein|TLMB,879,318626,319504,+
Enterococcus_faecalis,Enterococcus_faecalis,686369,688471,2103,MEG_7276|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRICP,MEG_7276|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRICP,2748,686714,689461,+
Enterococcus_faecalis,Enterococcus_faecalis,688488,688844,357,MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,633,689478,690110,+
Enterococcus_faecalis,Enterococcus_faecalis,692857,693912,1056,MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,3075,694123,697197,+
Enterococcus_faecalis,Enterococcus_faecalis,693942,695021,1080,MEG_3741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,MEG_3741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_MFS_efflux_pumps|MDRL,1194,697227,698420,+
Enterococcus_faecalis,Enterococcus_faecalis,695101,696843,1743,MEG_1224|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPD,MEG_1224|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPD,1194,698500,699693,+
Enterococcus_faecalis,Enterococcus_faecalis,696879,697244,366,MEG_3283|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,MEG_3283|Metals|Nickel_resistance|Nickel_resistance_protein|HUPE,576,699729,700304,+
Enterococcus_faecalis,Enterococcus_faecalis,697377,697748,372,MEG_2521|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2521|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,700437,700934,+
Enterococcus_faecalis,Enterococcus_faecalis,698134,699873,1740,MEG_2561|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2561|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,701320,701556,+
Enterococcus_faecalis,Enterococcus_faecalis,699893,700204,312,MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,3324,701576,704899,+
Enterococcus_faecalis,Enterococcus_faecalis,982309,983805,1497,MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,816,987004,987819,+
Enterococcus_faecalis,Enterococcus_faecalis,1135205,1135685,481,MEG_5774|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PFR,MEG_5774|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PFR,504,1139219,1139722,+
Enterococcus_faecalis,Enterococcus_faecalis,1529260,1531416,2157,MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3153,1533297,1536449,+
Enterococcus_faecalis,Enterococcus_faecalis,1778781,1780508,1728,MEG_5922|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5922|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,680,1783814,1784493,+
Enterococcus_faecalis,Enterococcus_faecalis,1781067,1782120,1054,MEG_722|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|ALMG,MEG_722|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|ALMG,822,1785052,1785873,+
Enterococcus_faecalis,Enterococcus_faecalis,2454688,2455842,1155,MEG_3004|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,MEG_3004|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,417,2458441,2458857,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,895,2199,1305,MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,846,895,1740,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,36248,37486,1239,MEG_3075|Metals|Aluminum_resistance|Aluminum_ATPase_|G2ALT,MEG_3075|Metals|Aluminum_resistance|Aluminum_ATPase_|G2ALT,666,35789,36454,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,60987,64580,3594,MEG_3000|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_3000|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,399,59955,60353,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,64585,65199,615,MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,2133,60358,62490,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,65615,68316,2702,MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,903,62906,63808,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,170713,171681,969,MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,463,166205,166667,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226281,226524,244,MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,1182,221267,222448,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226821,227044,224,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_4191|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,457,222745,223201,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,230136,231778,1643,MEG_2891|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPC,MEG_2891|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPC,1071,226293,227363,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,257792,258982,1191,MEG_178|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_178|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,441,253377,253817,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350235,350573,339,MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,792,345070,345861,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350792,351616,825,MEG_5891|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5891|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,346080,346724,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,351737,352009,273,MEG_2569|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_2569|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,346845,347081,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,371421,373543,2123,MEG_375|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,MEG_375|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,330,366493,366822,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,374956,382403,7448,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,765,368235,368999,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,394801,396653,1853,MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM,MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM,906,381397,382302,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,433777,434943,1167,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB,969,419426,420394,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,476193,477598,1406,MEG_2657|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2657|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,461644,462162,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,515894,516544,651,MEG_5888|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5888|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,500458,501102,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,533414,533641,228,MEG_10070|Drugs|MLS|ABC-F_ATPase_ribosomal_protection_protein|CPLR,MEG_10070|Drugs|MLS|ABC-F_ATPase_ribosomal_protection_protein|CPLR,1653,517972,519624,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,597759,598505,747,MEG_2755|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_2755|Drugs|MLS|23S_rRNA_methyltransferases|ERM,969,583742,584710,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,612826,614363,1538,MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,333,599031,599363,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,614442,615374,933,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,732,599442,600173,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,650772,651338,567,MEG_11305|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_11305|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,477,635571,636047,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,813494,814867,1374,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,807,798203,799009,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,822438,823019,582,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,339,806580,806918,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,884896,885577,682,MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA,MEG_2670|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA,882,868795,869676,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,886713,887048,336,MEG_3677|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3677|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,870812,872434,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,941277,941669,393,MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,456,926663,927118,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,945817,946206,390,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_10001|Drugs|betalactams|Class_D_betalactamases|OXA,840,931266,932105,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,946220,946654,435,MEG_1155|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1155|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,396,932119,932514,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,987113,989392,2280,MEG_1680|Drugs|MLS|23S_rRNA_methyltransferases|CFR,MEG_1680|Drugs|MLS|23S_rRNA_methyltransferases|CFR,1251,972973,974223,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,989912,990673,762,MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,363,974743,975105,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1001554,1002954,1401,MEG_1477|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,MEG_1477|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,366,985986,986351,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1003110,1004645,1536,MEG_11436|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|KATP,MEG_11436|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|KATP,2211,986507,988717,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1070324,1071906,1583,MEG_4055|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,MEG_4055|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2598,1054396,1056993,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1114770,1115538,769,MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,933,1099857,1100789,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1117560,1120237,2678,MEG_2665|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,MEG_2665|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,489,1102811,1103299,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1203233,1204021,789,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,MEG_10013|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1404,1186295,1187698,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1288994,1289407,414,MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,1272671,1273930,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1310067,1311167,1101,MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,1294590,1295108,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1322847,1323125,279,MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,849,1306788,1307636,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1347199,1348740,1542,MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,MEG_7617|Drugs|Glycopeptides|VanA-type_accessory_protein|VANZA,480,1331710,1332189,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1348880,1349416,537,MEG_6085|Drugs|Rifampin|Monooxygenase|ROX,MEG_6085|Drugs|Rifampin|Monooxygenase|ROX,1422,1332329,1333750,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1365270,1365536,267,MEG_6585|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6585|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,864,1349604,1350467,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1381839,1382678,840,MEG_8064|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_8064|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,1366770,1367267,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425125,1425382,258,MEG_1215|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRC,MEG_1215|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRC,612,1409714,1410325,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425623,1426255,633,MEG_1196|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA,MEG_1196|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA,2259,1410566,1412824,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1469128,1470336,1209,MEG_2039|Metals|Copper_resistance|Copper_resistance_protein|COPB,MEG_2039|Metals|Copper_resistance|Copper_resistance_protein|COPB,987,1455697,1456683,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1478965,1480191,1227,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,1465312,1466571,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1543874,1544341,468,MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,MEG_3847|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,639,1530254,1530892,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1550914,1551495,582,MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,699,1537465,1538163,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1661150,1662227,1078,MEG_1122|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|ARNA,MEG_1122|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|ARNA,1989,1647818,1649806,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1712870,1714618,1749,MEG_2063|Metals|Copper_resistance|Copper_resistance_protein|COPL,MEG_2063|Metals|Copper_resistance|Copper_resistance_protein|COPL,420,1700449,1700868,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1799343,1800065,723,MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,789,1785593,1786381,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1806344,1807576,1233,MEG_5417|Metals|Copper_resistance|Copper_resistance_protein|PCOB,MEG_5417|Metals|Copper_resistance|Copper_resistance_protein|PCOB,1020,1792660,1793679,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1817397,1818629,1233,MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,324,1803500,1803823,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1849527,1849994,468,MEG_3070|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,MEG_3070|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,642,1834721,1835362,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1905565,1906623,1059,MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,660,1890933,1891592,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1906625,1908088,1464,MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,1891594,1893513,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1908533,1909321,789,MEG_5928|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5928|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,681,1893958,1894638,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1918354,1919295,942,MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,1188,1903671,1904858,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1981447,1982124,678,MEG_1715|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRF,MEG_1715|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRF,423,1967010,1967432,+
