genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Enterococcus_faecalis,Enterococcus_faecalis,697377,697748,372,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,3048,698298,701345,+
Enterococcus_faecalis,Enterococcus_faecalis,698134,699873,1740,MEG_2514|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2514|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,701731,702204,+
Enterococcus_faecalis,Enterococcus_faecalis,699893,700204,312,MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,585,702224,702808,+
Enterococcus_faecalis,Enterococcus_faecalis,982309,983805,1497,MEG_6562|Metals|Chromium_resistance|Chromium_resistance_protein|SRPCC,MEG_6562|Metals|Chromium_resistance|Chromium_resistance_protein|SRPCC,1182,984913,986094,+
Enterococcus_faecalis,Enterococcus_faecalis,1135205,1135685,481,MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,378,1137494,1137871,+
Enterococcus_faecalis,Enterococcus_faecalis,1529260,1531416,2157,MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_comonent|THFT,MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_comonent|THFT,558,1531446,1532003,+
Enterococcus_faecalis,Enterococcus_faecalis,1778781,1780508,1728,MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,519,1779368,1779886,+
Enterococcus_faecalis,Enterococcus_faecalis,1781067,1782120,1054,MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1273,1780445,1781717,+
Enterococcus_faecalis,Enterococcus_faecalis,2454688,2455842,1155,MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1383,2454285,2455667,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,895,2199,1305,MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,3075,895,3969,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,36248,37486,1239,MEG_2073|Metals|Copper_resistance|Copper_resistance_regulator|COPR,MEG_2073|Metals|Copper_resistance|Copper_resistance_regulator|COPR,684,38018,38701,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,60987,64580,3594,MEG_9662|Drugs|betalactams|Class_A_betalactamases|OXY,MEG_9662|Drugs|betalactams|Class_A_betalactamases|OXY,876,62202,63077,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,64585,65199,615,MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,426,63082,63507,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,65615,68316,2702,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,MEG_2765|Drugs|MLS|23S_rRNA_methyltransferases|ERM,732,63923,64654,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,170713,171681,969,MEG_3843|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,MEG_3843|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,1707,167051,168757,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226281,226524,244,MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,279,223357,223635,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226821,227044,224,MEG_1723|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CIPA,MEG_1723|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CIPA,1041,223932,224972,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,230136,231778,1643,MEG_10048|Drugs|Lipopeptides|Polymyxin_resistant_aminoacyl_carrier_protein|ALMF,MEG_10048|Drugs|Lipopeptides|Polymyxin_resistant_aminoacyl_carrier_protein|ALMF,237,228064,228300,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,257792,258982,1191,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,MEG_3168|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|GOLT,2289,254314,256602,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350235,350573,339,MEG_7268|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLCSM,MEG_7268|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLCSM,1359,347855,349213,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350792,351616,825,MEG_1167|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSH,MEG_1167|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSH,699,349432,350130,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,351737,352009,273,MEG_7687|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,MEG_7687|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,1569,350251,351819,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,371421,373543,2123,MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,495,371231,371725,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,374956,382403,7448,MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,MEG_2876|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABK,975,373138,374112,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,394801,396653,1853,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,276,386510,386785,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,433777,434943,1167,MEG_6016|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,MEG_6016|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,645,423909,424553,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,476193,477598,1406,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,MEG_5413|Metals|Lead_resistance|Lead_P-type_ATPase_regulator|PBRR,453,465803,466255,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,515894,516544,651,MEG_7787|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMED,MEG_7787|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMED,3123,504551,507673,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,533414,533641,228,MEG_11496|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,MEG_11496|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,498,524543,525040,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,597759,598505,747,MEG_7672|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXE,MEG_7672|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXE,1101,589158,590258,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,612826,614363,1538,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,1110,604579,605688,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,614442,615374,933,MEG_3139|Drugs|MLS|Macrolide_glycosyltransferases|GIMA,MEG_3139|Drugs|MLS|Macrolide_glycosyltransferases|GIMA,1254,605767,607020,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,650772,651338,567,MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,615,642418,643032,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,813494,814867,1374,MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,789,805188,805976,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,822438,823019,582,MEG_11305|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_11305|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,477,813547,814023,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,884896,885577,682,MEG_6648|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_regulator|TBTR,MEG_6648|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_regulator|TBTR,780,875900,876679,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,886713,887048,336,MEG_2521|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2521|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,877815,878312,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,941277,941669,393,MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,1515,932541,934055,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,945817,946206,390,MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,1740,938203,939942,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,946220,946654,435,MEG_7789|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEF,MEG_7789|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEF,3114,939956,943069,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,987113,989392,2280,MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,435,983528,983962,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,989912,990673,762,MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3693|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1698,984482,986179,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1001554,1002954,1401,MEG_3270|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|HMRR,MEG_3270|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|HMRR,444,997060,997503,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1003110,1004645,1536,MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3669|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1626,997659,999284,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1070324,1071906,1583,MEG_5934|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5934|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,681,1064963,1065643,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1114770,1115538,769,MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,585,1108507,1109091,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1117560,1120237,2678,MEG_7525|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,MEG_7525|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,2139,1111113,1113251,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1203233,1204021,789,MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,1365,1196247,1197611,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1288994,1289407,414,MEG_6544|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,MEG_6544|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,579,1282584,1283162,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1310067,1311167,1101,MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3153,1303822,1306974,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1322847,1323125,279,MEG_2990|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2990|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,582,1318654,1319235,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1347199,1348740,1542,MEG_6600|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6600|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,1343309,1344148,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1348880,1349416,537,MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,MEG_7547|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,609,1344288,1344896,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1365270,1365536,267,MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,429,1360750,1361178,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1381839,1382678,840,MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,501,1377481,1377981,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425125,1425382,258,MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,MEG_5410|Metals|Lead_resistance|Lead_P-type_ATPase_transporter|PBRA,2400,1420428,1422827,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425623,1426255,633,MEG_3075|Metals|Aluminum_resistance|Aluminum_ATPase_|G2ALT,MEG_3075|Metals|Aluminum_resistance|Aluminum_ATPase_|G2ALT,666,1423068,1423733,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1469128,1470336,1209,MEG_11363|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,MEG_11363|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,444,1466606,1467049,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1478965,1480191,1227,MEG_2463|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCB,MEG_2463|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCB,1563,1475678,1477240,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1543874,1544341,468,MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR,MEG_9992|Drugs|MLS|23S_rRNA_methyltransferases|CFR,1074,1540923,1541996,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1550914,1551495,582,MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,852,1548569,1549420,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1661150,1662227,1078,MEG_7773|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,MEG_7773|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,1140,1659075,1660214,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1712870,1714618,1749,MEG_9969|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,MEG_9969|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,237,1710857,1711093,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1799343,1800065,723,MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,633,1795818,1796450,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1806344,1807576,1233,MEG_743|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,MEG_743|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,534,1802729,1803262,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1817397,1818629,1233,MEG_2914|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2914|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,1813083,1814297,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1849527,1849994,468,MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,1845195,1846034,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1905565,1906623,1059,MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,660,1901605,1902264,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1906625,1908088,1464,MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,258,1902266,1902523,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1908533,1909321,789,MEG_10506|Drugs|betalactams|Class_A_betalactamases|OKP,MEG_10506|Drugs|betalactams|Class_A_betalactamases|OKP,861,1902968,1903828,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1918354,1919295,942,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR,339,1912861,1913199,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1981447,1982124,678,MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ,MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ,498,1975351,1975848,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1986316,1986459,144,MEG_1706|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,MEG_1706|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,1377,1980040,1981416,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,2011449,2012271,823,MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM,MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM,1536,2006406,2007941,+
