genome,fragment,original_removed_start,original_removed_stop,original_removed_length,inserted_gene_id,inserted_gene_header,inserted_gene_length,inserted_start,inserted_stop,strand
Enterococcus_faecalis,Enterococcus_faecalis,699893,700204,312,MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,816,698237,699052,+
Enterococcus_faecalis,Enterococcus_faecalis,982309,983805,1497,MEG_11458|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_11458|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1626,981157,982782,+
Enterococcus_faecalis,Enterococcus_faecalis,1135205,1135685,481,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,MEG_7839|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,318,1134182,1134499,+
Enterococcus_faecalis,Enterococcus_faecalis,1529260,1531416,2157,MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,648,1528074,1528721,+
Enterococcus_faecalis,Enterococcus_faecalis,1778781,1780508,1728,MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,816,1776086,1776901,+
Enterococcus_faecalis,Enterococcus_faecalis,1781067,1782120,1054,MEG_8884|Drugs|betalactams|Class_A_betalactamases|TEM,MEG_8884|Drugs|betalactams|Class_A_betalactamases|TEM,861,1777460,1778320,+
Enterococcus_faecalis,Enterococcus_faecalis,2454688,2455842,1155,MEG_7537|Drugs|Glycopeptides|VanA-type_accessory_protein|VANWA,MEG_7537|Drugs|Glycopeptides|VanA-type_accessory_protein|VANWA,816,2450888,2451703,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,895,2199,1305,MEG_7266|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,MEG_7266|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,1470,895,2364,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,36248,37486,1239,MEG_1761|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,MEG_1761|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1260,36413,37672,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,60987,64580,3594,MEG_2069|Metals|Copper_resistance|Copper_resistance_regulator|COPR,MEG_2069|Metals|Copper_resistance|Copper_resistance_regulator|COPR,684,61173,61856,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,64585,65199,615,MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1263,61861,63123,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,65615,68316,2702,MEG_5949|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5949|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,681,63539,64219,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,170713,171681,969,MEG_6088|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,MEG_6088|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,2598,166616,169213,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226281,226524,244,MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,723,223813,224535,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,226821,227044,224,MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1326,224832,226157,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,230136,231778,1643,MEG_7269|Metals|Tellurium_resistance|Tellurium_resistance_protein|TRGA,MEG_7269|Metals|Tellurium_resistance|Tellurium_resistance_protein|TRGA,441,229249,229689,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,257792,258982,1191,MEG_6605|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6605|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,840,255703,256542,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350235,350573,339,MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,927,347795,348721,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,350792,351616,825,MEG_5863|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,MEG_5863|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA,1536,348940,350475,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,351737,352009,273,MEG_1655|Metals|Chromium_resistance|Chromate_ABC_efflux_pump|CEUE,MEG_1655|Metals|Chromium_resistance|Chromate_ABC_efflux_pump|CEUE,942,350596,351537,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,371421,373543,2123,MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,1542,370949,372490,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,374956,382403,7448,MEG_10088|Drugs|Rifampin|RNA_polymerase_protection_protein|HELR,MEG_10088|Drugs|Rifampin|RNA_polymerase_protection_protein|HELR,2169,373903,376071,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,394801,396653,1853,MEG_5908|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5908|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,645,388469,389113,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,433777,434943,1167,MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH,MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH,1449,426237,427685,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,476193,477598,1406,MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1920,468935,470854,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,515894,516544,651,MEG_2990|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,MEG_2990|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,582,509150,509731,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,533414,533641,228,MEG_6299|Drugs|betalactams|Class_A_betalactamases|SHV,MEG_6299|Drugs|betalactams|Class_A_betalactamases|SHV,900,526601,527500,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,597759,598505,747,MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,633,591618,592250,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,612826,614363,1538,MEG_1484|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADA,MEG_1484|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADA,2061,606571,608631,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,614442,615374,933,MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,498,608710,609207,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,650772,651338,567,MEG_502|Metals|Tellurium_resistance|Tellurium_resistance_protein|ACTP1,MEG_502|Metals|Tellurium_resistance|Tellurium_resistance_protein|ACTP1,1656,644605,646260,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,813494,814867,1374,MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,381,808416,808796,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,822438,823019,582,MEG_2540|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_2540|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,474,816367,816840,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,884896,885577,682,MEG_5957|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,MEG_5957|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,681,878717,879397,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,886713,887048,336,MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,1101,880533,881633,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,941277,941669,393,MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,822,935862,936683,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,945817,946206,390,MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN,MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN,2832,940831,943662,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,946220,946654,435,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1623,943676,945298,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,987113,989392,2280,MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1506,985757,987262,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,989912,990673,762,MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,816,987782,988597,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1001554,1002954,1401,MEG_8782|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_8782|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1626,999478,1001103,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1003110,1004645,1536,MEG_1709|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|CHRB,MEG_1709|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|CHRB,939,1001259,1002197,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1070324,1071906,1583,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,1067876,1069795,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1114770,1115538,769,MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,1440,1112659,1114098,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1117560,1120237,2678,MEG_11515|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARA,MEG_11515|Drugs|Ionophores|Ionophore_ABC_efflux_pump|NARA,882,1116120,1117001,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1203233,1204021,789,MEG_11364|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,MEG_11364|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,435,1199997,1200431,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1288994,1289407,414,MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,534,1285404,1285937,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1310067,1311167,1101,MEG_3069|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,MEG_3069|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSD,642,1306597,1307238,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1322847,1323125,279,MEG_3722|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,MEG_3722|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,1620,1318918,1320537,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1347199,1348740,1542,MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL,MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL,582,1344611,1345192,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1348880,1349416,537,MEG_2776|Drugs|MLS|23S_rRNA_methyltransferases|ERM32,MEG_2776|Drugs|MLS|23S_rRNA_methyltransferases|ERM32,843,1345332,1346174,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1365270,1365536,267,MEG_147|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_147|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,441,1362028,1362468,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1381839,1382678,840,MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,543,1378771,1379313,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425125,1425382,258,MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,MEG_7002|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET49,1164,1421760,1422923,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1425623,1426255,633,MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,951,1423164,1424114,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1469128,1470336,1209,MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1920,1466987,1468906,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1478965,1480191,1227,MEG_722|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|ALMG,MEG_722|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|ALMG,822,1477535,1478356,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1543874,1544341,468,MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1215,1542039,1543253,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1550914,1551495,582,MEG_6021|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,MEG_6021|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,657,1549826,1550482,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1661150,1662227,1078,MEG_192|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_192|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,474,1660137,1660610,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1712870,1714618,1749,MEG_330|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,MEG_330|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,459,1711253,1711711,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1799343,1800065,723,MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,1131,1796436,1797566,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1806344,1807576,1233,MEG_5800|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRCM,MEG_5800|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRCM,1647,1803845,1805491,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1817397,1818629,1233,MEG_4222|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|NSHR,MEG_4222|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|NSHR,825,1815312,1816136,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1849527,1849994,468,MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,1260,1847034,1848293,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1905565,1906623,1059,MEG_2444|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,MEG_2444|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,1611,1903864,1905474,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1906625,1908088,1464,MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,420,1905476,1905895,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1908533,1909321,789,MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,3324,1906340,1909663,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1918354,1919295,942,MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,324,1918696,1919019,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1981447,1982124,678,MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,1125,1981171,1982295,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,1986316,1986459,144,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,MEG_11443|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG,967,1986487,1987453,+
Escherichia_coli_B1109,Escherichia_coli_chromosome,2011449,2012271,823,MEG_2136|Metals|Copper_resistance|Copper_resistance_regulator|CSOR,MEG_2136|Metals|Copper_resistance|Copper_resistance_regulator|CSOR,306,2012443,2012748,+
